,comment,star,date,,상품 링크
4782,공용보다는 작지만 생각보다는 크네요,4,20.09.02.,,
4783,"생각보다 작네요 품은맞고 기장이 보이즈라 짧아요 좀더 넉넉팼음 좋았을듯. 참고로 키작녀입니다
팔은 길어요",4,20.07.24.,,
4784,"생각보다 작네요 품은맞고 기장이 보이즈라 짧아요 좀더 넉넉팼음 좋았을듯. 참고로 키작녀입니다
팔은 길어요",4,20.07.24.,,
4785,"165,53인데 라지 사이즈 좋아요~^^ 색감은 화면보다 짙지만 이쁘게 잘 입을게요",4,20.08.21.,,
4786,해외배송이라 기대 안했는데 배송 완전 빠르네요 L사니까 핏되게 잘 맞아요 편하게 입으려면 XL사도 되겠어요,5,20.07.24.,,
4787,지금도 입고 있아요 그냥 데일리로 좋아요,5,20.08.06.,,
4788,색이 쨍한편이에요!! 여름에 입기 좋아요,5,20.08.05.,,
4789,L사이즈는 약간 널널하게 맞아요 캐주얼하겝기 좋을것같이요,3,20.08.27.,,
4790,사이즈도 딱 원하던 사이즈고 배송 빠르고 좋아요,5,20.08.01.,,
4791,배송 생각보다 빨랐어요!! 사이즈도 좋고 맘에들어요,5,20.07.24.,,
4792,크기도 적당하고 품질이 좋아요,4,20.08.26.,,
4793,"배송이 빠르고 색이 예뻐요, 55사이즈인데 m사이즈 어깨가 딱 맞아서 좀 답답해요",4,20.08.25.,,
4794,좋아요 색상마음에 들어요!,5,20.08.24.,,
4795,예쁘고 편함 기본티에요,5,20.09.04.,,
4796,오래입어도 변하지않고 가격대비 너무 좋은 상품이에요ㅎㅅㅎ,5,20.08.27.,,
4797,오래입어도 변하지않고 가격대비 너무 좋은 상품이에요ㅎㅅㅎ,5,20.08.27.,,
4798,사이즈 넉넉합니당!!,4,20.09.04.,,
4799,쫀쫀하니 너무 이뻐요!!,5,20.08.14.,,
4800,"기대한만큼 예쁘고 배송도 아주 빨랐어요
깔별로 쟁이고 싶네요",5,20.08.06.,,
4801,쫌 크게 입고싶어서 m샀는데 라지 사두될꺼같아요 핏은 좋아요 예뻐요 156/48이에여,5,20.08.18.,,
4802,마음에 들어요 추천합니다,5,20.08.31.,,
4803,냄새 진짜 많이 나요 이상한 냄새,5,20.09.01.,,
4804,색감 너무 예뻐요!!!!! 160에 55입는데 사이즈 딱 조아요 ㅎㅎ,5,20.07.30.,,
4805,여친이랑 커플로 저번에 핑크색이랑 블랙 구입해줫는데 너무 맘에들어해서 제꺼 폴로맨즈 사는김에 두장 더 구입햇어요 그린이랑 라벤더? 가격은 저번에살때보다 더할인하구잇어서 엄청 저렴하게 구입했어요 막상받아보니 제가봣을때는 그린보다 라벤더색이 더이쁜거 같아요 여친은 둘다이쁘다고 맘에든다구해서 기분이좋네요 배송역시나 빨리왔습니다 폴로는 뉴욕우드버리가 짱입니다!!!,5,20.06.18.,,
4806,"배송 진~~짜 빠르게 왔어요!!!👍👍수요일 저녁에 주문했는데 토요일 오후에 받았습니다!!!
그리고 재질도 부드럽고 너무너무 좋습니다!!!!다음에 또 구매하려구요~~✨ 오아시스노랑 실물로 보면 더더더 이뻐요💛",5,20.07.13.,,
4807,적당한 사이즈와 싼 가격이 최고에용,5,20.08.29.,,
4808,기본티로 입기 아주 좋아요,5,20.08.31.,,
4809,"입기 편해요
잘입을께요",5,20.09.03.,,
4810,편하고 좋아요! 사이즈도 넉넉하구요 55사이즈에게 딱 좋았습니다,4,20.07.28.,,
4811,"상의55반 팔뚝굵은데
라지사이즈 여유있어요
소매는 팔접히는부분까지 내려와요",5,20.08.24.,,
4812,"폴로는 역시 색상이 진리죠. 
색깔별로 소장했습니다. 
야외활동에서 박스핏으로 입으려고 
구입했는데, 편하고 시원해요.",5,20.08.16.,,
4813,다른거 다 괜찮은데 XL 절대 남자 슬림 95 아닙니다 유니클로 국내 M 일본 L 입는데 이건 머 국내 XL 핏 나오네여,1,20.08.04.,,
4814,"면이 부드럽고 
lx보다 l가 사이즈가 입었을때 이뽀요 
회색은비추,,그냥 집에 100개있는 회색 티샤쯔 니낌",5,20.07.26.,,
4815,잘입구있습니다. 신축성이좀그렇긴하지만ㅋㅋ싼맛에,3,20.08.24.,,
4816,"색별로 재질이좀 다른것같긴한데 
편해서 여러색삿어요%",5,20.09.12.,,
4817,배송 빠르게 받았어요,5,20.08.31.,,
4818,상품 잘 받았습니다,3,20.09.01.,,
4819,배송은 빨ㄹㅣ 왔는데 핏이 구냥저냥,5,20.08.16.,,
4820,"158-46인데
M잘맞아요",5,20.08.19.,,
4821,좋아요 편하게입기도 딱이에요,5,20.08.29.,,
4822,색감도 이쁘고 재질도 좋고 옷 예쁘네요 ㅎ,5,20.08.21.,,
4823,"색도 예쁘고 사이즈도 딱 맞아서 좋았어요 
다른 색상 또 구매 할 생각이 있습니다 ~",5,20.08.12.,,
4824,아직 입어보진못했는데 잘받았어요,3,20.08.28.,,
4825,가격이착해서넘좋아요ㅔ,5,20.08.30.,,
4826,흰색 노랑 둘다예뻐요 ㅎㅎ 만족합니다~,4,20.08.01.,,
4827,좋아요 핏도 이뻐요,3,20.08.23.,,
4828,"예뻐요! 소재도 좋고 마감도 마음에 들어요.
자주 입을 것 같아요",4,20.07.22.,,
4829,"생각했던대로 만족합니다~
정사이즈66입는대 보이즈L주문했더니 딱 좋은것같아요",5,20.08.14.,,
4830,다른 거 다 괜찮은데 남자 95가 XL 라고 하셨는데 95 입으시는 분들은 무조건 L 사세요 XL 그냥 XL입니다.,1,20.08.04.,,
4831,사이즈도 너무 좋네요 몇개 더 구매하고싶어집니다,5,20.08.17.,,
4832,여자친구랑 커플티 강추합니다!,5,20.08.08.,,
4833,소재와 핏이 좋아요,5,20.08.31.,,
4834,"재질도 보들보들 맘에들고

세탁했는데 변형 거의없어요

색상이 쨍해서 더좋구요

편하게입기 딱좋아요",5,20.07.25.,,
4835,배송빨랏어요 이쁘네여,5,20.08.27.,,
4836,옷감도좋고 너무예뻐요~착용감도좋네요^^,5,20.08.19.,,
4837,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4838,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4839,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4840,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4841,좋아요 편하게입기도 딱이에요,5,20.08.29.,,
4842,색감도 이쁘고 재질도 좋고 옷 예쁘네요 ㅎ,5,20.08.21.,,
4843,"색도 예쁘고 사이즈도 딱 맞아서 좋았어요 
다른 색상 또 구매 할 생각이 있습니다 ~",5,20.08.12.,,
4844,아직 입어보진못했는데 잘받았어요,3,20.08.28.,,
4845,가격이착해서넘좋아요ㅔ,5,20.08.30.,,
4846,흰색 노랑 둘다예뻐요 ㅎㅎ 만족합니다~,4,20.08.01.,,
4847,좋아요 핏도 이뻐요,3,20.08.23.,,
4848,"예뻐요! 소재도 좋고 마감도 마음에 들어요.
자주 입을 것 같아요",4,20.07.22.,,
4849,"생각했던대로 만족합니다~
정사이즈66입는대 보이즈L주문했더니 딱 좋은것같아요",5,20.08.14.,,
4850,다른 거 다 괜찮은데 남자 95가 XL 라고 하셨는데 95 입으시는 분들은 무조건 L 사세요 XL 그냥 XL입니다.,1,20.08.04.,,
4851,사이즈도 너무 좋네요 몇개 더 구매하고싶어집니다,5,20.08.17.,,
4852,여자친구랑 커플티 강추합니다!,5,20.08.08.,,
4853,소재와 핏이 좋아요,5,20.08.31.,,
4854,"재질도 보들보들 맘에들고

세탁했는데 변형 거의없어요

색상이 쨍해서 더좋구요

편하게입기 딱좋아요",5,20.07.25.,,
4855,배송빨랏어요 이쁘네여,5,20.08.27.,,
4856,옷감도좋고 너무예뻐요~착용감도좋네요^^,5,20.08.19.,,
4857,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4858,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4859,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4860,157/50 상의55입는데 L 넉넉하게 잘 맞아요,5,20.08.31.,,
4861,여친이랑 커플로 저번에 핑크색이랑 블랙 구입해줫는데 너무 맘에들어해서 제꺼 폴로맨즈 사는김에 두장 더 구입햇어요 그린이랑 라벤더? 가격은 저번에살때보다 더할인하구잇어서 엄청 저렴하게 구입했어요 막상받아보니 제가봣을때는 그린보다 라벤더색이 더이쁜거 같아요 여친은 둘다이쁘다고 맘에든다구해서 기분이좋네요 배송역시나 빨리왔습니다 폴로는 뉴욕우드버리가 짱입니다!!!,5,20.06.18.,,
4862,"배송 빠르고 좋아요!
색상도 화면 그대로 이구
M사이즈는 길이가 약간 애매하긴 한거 같지만 그래도 잘 입을거 같아요",5,20.07.21.,,
4863,너무이뻐요~~정말잘샀어요,5,20.08.24.,,
4864,여자친구랑 커플티 강추해요!,5,20.08.08.,,
4865,"저는 44반-55입는데, M살까 L살까 굉장히 고민하다가 미듐으로 구매했는데 잘 선택한 것 같아요! 라지했으면 너무 컸을거 같네요.
그리고 리뷰에 재질이 너무 얇고 안좋다는평이 있어서 걱정했는데 생각보다 좋아서 저는 만족해요~~ 잘세탁하면 괜찮을거 같아요!
다 만족스러웠는데 옷에서 시큼한? 냄새가 좀 많이 나더라구요. 받자마자 피죤뿌려놓았는데 내일 당장 입으려구요^^ 너무 만족스러워서 또 구매할거에요!",5,20.06.23.,,
4866,배송도 생각보다 빠르고 편하게 입을라면 라지 시키고 정사이즈 가려면 미듐이 괜찮을듯 싶어요,5,20.08.13.,,
4867,너무 만족스러워요~!~!,4,20.08.12.,,
4868,저렴사게 폴로티를 구매할 수 있어 좋아뇨,3,20.07.29.,,
4869,비치지 않아서 좋아요 m사이즈 여자 55인데 딱 맞아요,3,20.08.01.,,
4870,흰색사고 마음에 들어서 남색으로 하나 더 구매했습니다! 요즘 입기 딱 좋네요 ^_^,5,20.08.16.,,
4871,예뻐요 배송도 빠르고,5,20.08.22.,,
4872,예뻐요 배송도 빠르고,5,20.08.22.,,
4873,좋아요 색도 예버요,5,20.08.27.,,
4874,생각했던 색깔은 아니지만 맘에 들어요.,4,20.08.05.,,
4875,친구한테 선물해줬는데 엄청 맘에 들어했어용 만족합니당,5,20.07.27.,,
4876,예뻐요~~~ 핏도 적당하구,5,20.08.23.,,
4877,배송도 적당했고 화면상의 색도 동일합니다. 다만 사이즈가 딱 정 사이즈라 이점 유의하시기 바랍니다.,5,20.08.14.,,
4878,편하고 예뻐용 자주 입는 중입니다!,5,20.08.06.,,
4879,"155-45kg 
사이즈 딱 조아요~!",5,20.08.11.,,
4880,키152 길이가 좀 깁니다 그거 빼곤 품도 적당하고 좋아요,5,20.08.21.,,
4881,"바이올렛색상이 이뻐요
치마나 바지위에 그냥 입어도 좋네요
55인데 m사이즈 편하게 잘 맞네요",5,20.07.27.,,
4882,핏도 잘 맞고 배송도 진짜 빨라서 좋아요,5,20.08.23.,,
4883,싸게 잘 샀어요 예뻐요,5,20.08.25.,,
4884,맘에들어요오 이뻐요,4,20.08.02.,,
4885,"라지만 입다가 미듐 주문했는데
슬림해보여 마음에 들어요 163  48",5,20.08.02.,,
4886,"편하네요
잘입을께요",5,20.09.03.,,
4887,"남자 평소 100사이즈 입는데 xL사이즈
아주 좋아요",5,20.08.27.,,
4888,배송도 빠르고 문의도 친절하게 답변해주셨어요!!검정색도 이쁩니다!!!깔끔하고!!!재질도 다 부드럽고 좋아요👍 총5개 구매했는데 전부다 너무너무 이쁩니다⭐️,5,20.07.13.,,
4889,존예입니다 너무 마음에 들어ㅓ 다른 색 또 사려고요!,5,20.07.28.,,
4890,감사합니다~~~^^,5,20.09.03.,,
4891,감사합니다~~~^^,5,20.09.03.,,
4892,배송도 빠르고 사이즈도 잘맞고 좋아요!,5,20.07.31.,,
4893,색 예쁘고 편해서 잘 입어요 짱짱,4,20.08.02.,,
4894,만족합니다 좋아요~~,5,20.08.06.,,
4895,감사합니다~~~^^^,5,20.09.03.,,
4896,노랑이 폴로 아주 예뻐요~!,5,20.08.08.,,
4897,생각보다 얇아요 핏은 괜찮습니다,5,20.08.17.,,
4898,사이즈도 그렇고 잘 선택한 것 같아요!,5,20.08.24.,,
4899,엄마랑 입으려고 두개 샀는데 ~ 배송 일주일정도로 걸렸고! 마음에 들어요,5,20.07.21.,,
4900,"다 맘에들고 좋은데 
약간 염색냄새?라해야하나 무슨 냄새가 나는건 뭘까요 
그래도 뭐 다맘에들어요!!!!",5,20.07.24.,,
4901,핏은 좋은데  봉재 실 제거가  않되어 있어서 아쉽네요,4,20.08.21.,,
4902,"엑스라지 크네요.
라지시켜도 될뻔했어요.
162,57키로입니다",4,20.07.31.,,
4903,너무이뻐요...더사고싶어요,5,20.08.24.,,
4904,라지를 시켜도 적당히 맞아서 좋아요 다음에 또 구매할거에요~,5,20.08.12.,,
4905,데일리로 입기 귀여워용,5,20.08.06.,,
4906,사진 그대로에요 ~~~ 너무 예뻐요 사이즈도 정픽이에요 좋아요 !!!!,5,20.07.25.,,
4907,커플티로 잘입고 다녀요 아주좋아요,5,20.07.30.,,
4908,면 괜찮은데요?저렴해서 걱정했는데 좋아요~ 폴로 빨간로고 너무 만에듭니다~~ㅎㅎ,5,20.07.24.,,
4909,55인데 넉넉하게 잘맞아요 세탁해도 늘어나지않아요,4,20.07.28.,,
4910,너무이쁘고다음에또구매할게요~~,5,20.08.24.,,
4911,크기적당하고 이뻐요~~,5,20.08.07.,,
4912,크기적당하고 이뻐요~~,5,20.08.07.,,
4913,생각보다 빨리오고 조아용,5,20.08.04.,,
4914,생각보다 빨리오고 좋아요,5,20.08.04.,,
4915,배송은 좀 걸렸지만 옷은 딱 예상한대로 괜찮아요. 근데 아주 희한한 냄새가 나서 한번 빨아서 입겠읍니다..,3,20.07.16.,,
4916,"두번째 구매 역시 믿고 구매합니다
너무 예뻐요 새로운 제품 올라오면 또 살게용",5,20.07.25.,,
4917,"딱좋아요
편하고 이쁘고요",5,20.08.05.,,
4918,깔끔하니 예뻐요 잘입을께요,5,20.08.06.,,
4919,좋아요 잘입을개요 ㅎ,5,20.08.27.,,
4920,기대만큼 만족합니다,4,20.08.26.,,
4921,"예뻐유 편안하고 ~~
넘 잘입고다니고 있어용
평소 55반-66입아요",5,20.07.29.,,
4922,사이즈 잘맞고 좋아요,5,20.08.23.,,
4923,예쁘네요 근데 라지치고 사이즈가 작은같네요,5,20.07.25.,,
4924,남자 100사이즈로 XL사이즈 잘 맞아요,5,20.08.27.,,
4925,"박음질이상으로 교환
너무 너무 느려요",1,20.08.27.,,
4926,괜찮아요 잘 입고있습니당,3,20.08.04.,,
4927,솔직히 색상 반신반의 하면서 샀었는데 색상 너무 맘에들고 너무 예뻐요!!! 재질도 부들부들 너무좋아요. 하지만 옷에서 심한 본드냄새같은? 식초냄새가 나긴하는데 섬유유연제 뿌려놓고 베란다에 널어놨어요! 너무 맘에들어서 나중에 또 구입할것같습니다!,5,20.07.17.,,
4928,너무맘에들고좋아할것같아요~~~,5,20.08.24.,,
4929,동생이 입으려고 샀는데 동생에겐 xl가 좀 크네요. 그래도 천이 보드럽고 시원해서 좋아요. 재질이 좋네요~,5,20.08.09.,,
4930,색도 예쁘고 편해서 막 입기 좋아요,4,20.08.02.,,
4931,사이즈 많이 고민했는데  174 에 66 사이즈 입어서 L과 XL 고민했는데 L도 넉넉하네요.. M도 괜찮를뻔했단 생각이 살짝 드네요 저렴한 가격 좋네요,5,20.08.08.,,
4932,168인데 작지 않고 괜찮아요! 오히려 L했으면 살짝 클뻔했어요.... 통관번호 오류라고 떠서 배송은 좀 늦게 받긴했는데 상품은 예쁘고 마음에 드네요~ 화이트라우네이비 고민하다 둘다 샀는데 다른색도 사고싶어요ㅠㅠ,5,20.07.28.,,
4933,배송도 빠르고 좋아요!!!!! 맘에들어용,4,20.07.24.,,
4934,여름에 편하게 입기 딱 좋아요,5,20.08.23.,,
4935,다른 색깔도 죄다 사고 싶네여 맘에 들어오,5,20.08.21.,,
4936,"직구로 구매해서 그런가 저렴하게 샀어여~~~~
배송은 한 일주일정도로 꽤 걸렸어요!
엄마랑 커플티로 ~~",5,20.07.21.,,
4937,배송 정말 빠르게왔습니다!!!!👍👍👍👍수요일 저녁에 주문했는데 토요일 오후에 받았어요 너무 좋아요❤️ 흰색은 진짜 딱 기본티!너무 깔끔하고 이뻐요👍👍👍👍,5,20.07.13.,,
4938,너무좋아요~~!! 색감도 사이즈도 좋아요,5,20.07.28.,,
4939,감싸합니다~~^^^^,5,20.09.03.,,
4940,예뻐서 자주 입어요,5,20.08.28.,,
4941,크게 입으려고 샀어요. 일반 남자 m사이? 정도인 것 같아요 배송도 빠르고 만족합니다.!,5,20.08.11.,,
4942,정사이즈에요!! 좋아요,5,20.08.23.,,
4943,항상 여기서 구매해요 좋습니다!,5,20.08.23.,,
4944,핏은 좋은데 봉재 실 제거가  아쉽네요,4,20.08.21.,,
4945,옷색깔 너무 귀여유ㅓ용,4,20.08.09.,,
4946,너무이뻐요다음에더많이살래요,5,20.08.24.,,
4947,한번 빨았더니 구멍이나고 아래 실밥이 뜯어졌어요 ㅜㅜ..저번엔 안그랬는데 이번엔 질이..,3,20.07.19.,,
4948,라지 사이즈 네이비 색깔 하나 있어서 좀 널널 하게 입고 싶어서 엑스라지 주문했는데  핏도 완전 다르고 너무 크네요  진품 맞는건지...,3,20.08.10.,,
4949,퀄리티가 좋아서 입을때마다 기분이 좋네요 촉감이 제일 좋은거 같애요 기본템으로 잘입을겋 같습니다,5,20.07.15.,,
4950,목부분이 많이 약한거 빼곤 다 좋아요,4,20.07.31.,,
4951,"맘에듭니다 평소 55반-66 입어요
딱 맞아요",5,20.07.29.,,
4952,편하고 좋아요^^ 색상 참 예쁘네요,5,20.08.17.,,
4953,"지난번에 만족하고 다른사이즈로 또 재구매 했습니다
저렴한 가격에 질도 좋아서 여름티셔츠는 매번 여기서 주문할 것 같아요
좋고 저렴한 상품 판매해주셔서 감사합니다",5,20.07.08.,,
4954,좀 비쳐용ㅠㅠㅠ이뻐료,4,20.08.09.,,
4955,여성 66사이즈 오버핏으로 예뻐요.,5,20.08.03.,,
4956,옷이 검정색은 바로입으니 묻어나오는게 있어서 그것빼고는 다좋아요,4,20.08.15.,,
4957,167 보통체중에 보이즈 미디움 시켰는데 잘 맞아요! 확실히 핏은 우먼이 더 이쁘지만 이것도 나름 편하게 잘 입을 수 있을 것 같아요 :),5,20.07.12.,,
